base_id,base_html_url,id,html_url,CURATION
38961646,https://github.com/utah-geological-survey,38961646,https://github.com/utah-geological-survey,
38964307,https://github.com/AZASRS,38964307,https://github.com/AZASRS,
44099671,https://github.com/trpa-agency,44099671,https://github.com/trpa-agency,
58831646,https://github.com/Auto-Mech,58831646,https://github.com/Auto-Mech,
71353459,https://github.com/BQSKit,71353459,https://github.com/BQSKit,
86840062,https://github.com/GhedinSGS,86840062,https://github.com/GhedinSGS,
97700084,https://github.com/GODEEEP,97700084,https://github.com/GODEEEP,
133994337,https://github.com/NASA-SARP,133994337,https://github.com/NASA-SARP,
146298223,https://github.com/lbl-cbg,146298223,https://github.com/lbl-cbg,
1693949,https://github.com/nycdot,1693949,https://github.com/nycdot,
2191026,https://github.com/PierceCountyWA,2191026,https://github.com/PierceCountyWA,
5862662,https://github.com/Federal-Aviation-Administration,5862662,https://github.com/Federal-Aviation-Administration,
8984957,https://github.com/VTrans-Rail,8984957,https://github.com/VTrans-Rail,
9659052,https://github.com/agency-x,9659052,https://github.com/agency-x,
9865425,https://github.com/USDA-VS,9865425,https://github.com/USDA-VS,
12897307,https://github.com/NASA-Tournament-Lab,12897307,https://github.com/NASA-Tournament-Lab,
49974461,https://github.com/noaa-fisheries-integrated-toolbox,49974461,https://github.com/noaa-fisheries-integrated-toolbox,
69412288,https://github.com/PASSIONLab,69412288,https://github.com/PASSIONLab,
89109352,https://github.com/lanl-future-campaign,89109352,https://github.com/lanl-future-campaign,
104843704,https://github.com/CROCUS-Urban,104843704,https://github.com/CROCUS-Urban,
5075067,https://github.com/ORNL-BTRIC,5075067,https://github.com/ORNL-BTRIC,
5924466,https://github.com/idahofishgame,5924466,https://github.com/idahofishgame,
5942579,https://github.com/nist-emntg,5942579,https://github.com/nist-emntg,
5949628,https://github.com/BD2K,5949628,https://github.com/BD2K,
7906056,https://github.com/VermontDepartmentOfHealth,7906056,https://github.com/VermontDepartmentOfHealth,
9576860,https://github.com/cityofsomerville,9576860,https://github.com/cityofsomerville,
10749054,https://github.com/pacific-hake,10749054,https://github.com/pacific-hake,
15636701,https://github.com/LBL-EESA,15636701,https://github.com/LBL-EESA,
17879011,https://github.com/fifemon,17879011,https://github.com/fifemon,
18469772,https://github.com/dchealthlink,18469772,https://github.com/dchealthlink,
26306479,https://github.com/SOLLVE,26306479,https://github.com/SOLLVE,
32169585,https://github.com/biocatiit,32169585,https://github.com/biocatiit,
35542662,https://github.com/uswds,35542662,https://github.com/uswds,
37935535,https://github.com/NSLS-II-PDF,37935535,https://github.com/NSLS-II-PDF,
38016290,https://github.com/VA-ENTERPRISE-ARCHITECTURE,38016290,https://github.com/VA-ENTERPRISE-ARCHITECTURE,
65370866,https://github.com/SSDataLab,65370866,https://github.com/SSDataLab,
67432493,https://github.com/utah-osa,67432493,https://github.com/utah-osa,
81772802,https://github.com/Flash-X,81772802,https://github.com/Flash-X,
84605464,https://github.com/RWorkflow-Workshops,84605464,https://github.com/RWorkflow-Workshops,
87398960,https://github.com/bl831,87398960,https://github.com/bl831,
96071232,https://github.com/lusee-night,96071232,https://github.com/lusee-night,
98366496,https://github.com/ALTEMIS-DOE,98366496,https://github.com/ALTEMIS-DOE,
117859614,https://github.com/PIFSC-Protected-Species-Division,117859614,https://github.com/PIFSC-Protected-Species-Division,
121051580,https://github.com/SFOEWD,121051580,https://github.com/SFOEWD,
840538,https://github.com/eGovPDX,840538,https://github.com/eGovPDX,
4691087,https://github.com/ornl-sava,4691087,https://github.com/ornl-sava,
5373590,https://github.com/NIST-ISG,5373590,https://github.com/NIST-ISG,
6491098,https://github.com/GlobalArrays,6491098,https://github.com/GlobalArrays,
10091937,https://github.com/anl-cyberscience,10091937,https://github.com/anl-cyberscience,
11178664,https://github.com/NSLS-II-HXN,11178664,https://github.com/NSLS-II-HXN,
17553406,https://github.com/APS-USAXS,17553406,https://github.com/APS-USAXS,
22550591,https://github.com/NSLS-II-TES,22550591,https://github.com/NSLS-II-TES,
24921631,https://github.com/ECP-copa,24921631,https://github.com/ECP-copa,
25855749,https://github.com/gms-bbg,25855749,https://github.com/gms-bbg,
45825878,https://github.com/NOAA-GLERL,45825878,https://github.com/NOAA-GLERL,
47465511,https://github.com/california-energy-commission,47465511,https://github.com/california-energy-commission,
54578289,https://github.com/aceuganda,54578289,https://github.com/aceuganda,
77759893,https://github.com/NASA-TROPESS,77759893,https://github.com/NASA-TROPESS,
78035504,https://github.com/NASA-SUITS-Teams,78035504,https://github.com/NASA-SUITS-Teams,
89872544,https://github.com/G-PST,89872544,https://github.com/G-PST,
100104712,https://github.com/POptUS,100104712,https://github.com/POptUS,
102251442,https://github.com/DOI-BOR,102251442,https://github.com/DOI-BOR,
105504278,https://github.com/NNLM-NCDS,105504278,https://github.com/NNLM-NCDS,
108948338,https://github.com/EcoSHEDS,108948338,https://github.com/EcoSHEDS,
117781761,https://github.com/MolecularFoundry,117781761,https://github.com/MolecularFoundry,
123605291,https://github.com/polarwatch,123605291,https://github.com/polarwatch,
150042408,https://github.com/HS-for-EBTech,150042408,https://github.com/HS-for-EBTech,
1423664,https://github.com/mets,1423664,https://github.com/mets,
1641150,https://github.com/SLNC-DIMP,1641150,https://github.com/SLNC-DIMP,
1817426,https://github.com/Honolulu,1817426,https://github.com/Honolulu,
10688062,https://github.com/chhsdata,10688062,https://github.com/chhsdata,
15111284,https://github.com/sbstusa,15111284,https://github.com/sbstusa,
15330561,https://github.com/NSLS-II-LIX,15330561,https://github.com/NSLS-II-LIX,
16781149,https://github.com/MCLConsortium,16781149,https://github.com/MCLConsortium,
17930698,https://github.com/gshs-ornl,17930698,https://github.com/gshs-ornl,
24460447,https://github.com/NSLS-II-SIX,24460447,https://github.com/NSLS-II-SIX,
31113330,https://github.com/dsgrid,31113330,https://github.com/dsgrid,
37676455,https://github.com/EOP-OMB,37676455,https://github.com/EOP-OMB,
56887223,https://github.com/stateoforegon-eis-css,56887223,https://github.com/stateoforegon-eis-css,
62700940,https://github.com/machiela-lab,62700940,https://github.com/machiela-lab,
66754119,https://github.com/maragkakislab,66754119,https://github.com/maragkakislab,
67387009,https://github.com/federal-courts-software-factory,67387009,https://github.com/federal-courts-software-factory,
69810051,https://github.com/STRIDES,69810051,https://github.com/STRIDES,
73847616,https://github.com/faa-swim,73847616,https://github.com/faa-swim,
76075314,https://github.com/NCVirtual-Coding-Club,76075314,https://github.com/NCVirtual-Coding-Club,
92123312,https://github.com/NEI-LSR,92123312,https://github.com/NEI-LSR,
107019130,https://github.com/dshield-proj,107019130,https://github.com/dshield-proj,
109681574,https://github.com/NOAA-OceanExploration,109681574,https://github.com/NOAA-OceanExploration,
135343951,https://github.com/strudel-science,135343951,https://github.com/strudel-science,
156218687,https://github.com/ORNL-MDF,156218687,https://github.com/ORNL-MDF,
176617162,https://github.com/ECOSTRESS-Tutorials,176617162,https://github.com/ECOSTRESS-Tutorials,
5247131,https://github.com/cityofboulder,5247131,https://github.com/cityofboulder,
5892032,https://github.com/FEMA,5892032,https://github.com/FEMA,
8183387,https://github.com/ANL-CESAR,8183387,https://github.com/ANL-CESAR,
12189378,https://github.com/camm,12189378,https://github.com/camm,
12852241,https://github.com/USDA-ARS-AGIL,12852241,https://github.com/USDA-ARS-AGIL,
12897888,https://github.com/mar-file-system,12897888,https://github.com/mar-file-system,
13051765,https://github.com/austincodeit,13051765,https://github.com/austincodeit,
24639103,https://github.com/Parallel-NetCDF,24639103,https://github.com/Parallel-NetCDF,
31683168,https://github.com/DOE-NCI-Pilot1,31683168,https://github.com/DOE-NCI-Pilot1,
32319217,https://github.com/OSU-USLI-18,32319217,https://github.com/OSU-USLI-18,
33321061,https://github.com/LEDApplications,33321061,https://github.com/LEDApplications,
38893239,https://github.com/azauditor,38893239,https://github.com/azauditor,
39137093,https://github.com/ITDeptUtahCountyGovernment,39137093,https://github.com/ITDeptUtahCountyGovernment,
40034127,https://github.com/ustaxcourt,40034127,https://github.com/ustaxcourt,
42009238,https://github.com/StateLibraryofOhio,42009238,https://github.com/StateLibraryofOhio,
48696179,https://github.com/usdot-fhwa-OPS,48696179,https://github.com/usdot-fhwa-OPS,
48843348,https://github.com/cityofaspengis,48843348,https://github.com/cityofaspengis,
57177461,https://github.com/NOAA-MDL,57177461,https://github.com/NOAA-MDL,
67965118,https://github.com/covid-alert-ny,67965118,https://github.com/covid-alert-ny,
69981449,https://github.com/simard-landscape-lab,69981449,https://github.com/simard-landscape-lab,
72408749,https://github.com/tsdat,72408749,https://github.com/tsdat,
74628181,https://github.com/osdcny,74628181,https://github.com/osdcny,
75698890,https://github.com/healthdisparities,75698890,https://github.com/healthdisparities,
76785422,https://github.com/Colorado-Dept-of-Public-Safety,76785422,https://github.com/Colorado-Dept-of-Public-Safety,
82105770,https://github.com/noaa-ngs,82105770,https://github.com/noaa-ngs,
89420562,https://github.com/FloridaSEACAR,89420562,https://github.com/FloridaSEACAR,
90626543,https://github.com/NIAID-Data-Ecosystem,90626543,https://github.com/NIAID-Data-Ecosystem,
103594488,https://github.com/OSEL-DAM,103594488,https://github.com/OSEL-DAM,
115952755,https://github.com/https-archives-gov,115952755,https://github.com/https-archives-gov,
131614928,https://github.com/fbicyber,131614928,https://github.com/fbicyber,
137195393,https://github.com/eosdis-nasa,137195393,https://github.com/eosdis-nasa,
3835395,https://github.com/metrotranscom,3835395,https://github.com/metrotranscom,
4051799,https://github.com/USAID,4051799,https://github.com/USAID,
4580217,https://github.com/dchbx,4580217,https://github.com/dchbx,
6576250,https://github.com/cityofchattanooga,6576250,https://github.com/cityofchattanooga,
6653148,https://github.com/ORNL-CEES,6653148,https://github.com/ORNL-CEES,
7108465,https://github.com/Nikea,7108465,https://github.com/Nikea,
8602274,https://github.com/Open-Sat,8602274,https://github.com/Open-Sat,
9042992,https://github.com/USPTO,9042992,https://github.com/USPTO,
11051258,https://github.com/NSLS-II-XPD,11051258,https://github.com/NSLS-II-XPD,
11526981,https://github.com/LouisvilleAir,11526981,https://github.com/LouisvilleAir,
12643902,https://github.com/NYAG,12643902,https://github.com/NYAG,
13367638,https://github.com/nasa-lambda,13367638,https://github.com/nasa-lambda,
14296419,https://github.com/novaexperiment,14296419,https://github.com/novaexperiment,
17715597,https://github.com/NSLS-II-AMX,17715597,https://github.com/NSLS-II-AMX,
18206295,https://github.com/local-group,18206295,https://github.com/local-group,
18578862,https://github.com/NIH-CIT-OIR-SPIS,18578862,https://github.com/NIH-CIT-OIR-SPIS,
20459114,https://github.com/NOAA-OCM,20459114,https://github.com/NOAA-OCM,
24440775,https://github.com/HHS-AHRQ,24440775,https://github.com/HHS-AHRQ,
28577162,https://github.com/DOI-BLM,28577162,https://github.com/DOI-BLM,
30238292,https://github.com/simplesummit,30238292,https://github.com/simplesummit,
33295043,https://github.com/NSLS-II-QAS,33295043,https://github.com/NSLS-II-QAS,
34043503,https://github.com/NWQMC,34043503,https://github.com/NWQMC,
34689506,https://github.com/DataSD,34689506,https://github.com/DataSD,
40177065,https://github.com/HEPCloud,40177065,https://github.com/HEPCloud,
45438694,https://github.com/GrainGenes,45438694,https://github.com/GrainGenes,
45666806,https://github.com/NIFTI-Imaging,45666806,https://github.com/NIFTI-Imaging,
47407644,https://github.com/ess-dive,47407644,https://github.com/ess-dive,
51463240,https://github.com/applied-numerical-algorithms-group-lbnl,51463240,https://github.com/applied-numerical-algorithms-group-lbnl,
52075402,https://github.com/codes-org,52075402,https://github.com/codes-org,
65975622,https://github.com/SENSEI-insitu,65975622,https://github.com/SENSEI-insitu,
75430203,https://github.com/owper-tech,75430203,https://github.com/owper-tech,
76962667,https://github.com/NavalNuclearLab,76962667,https://github.com/NavalNuclearLab,
79531974,https://github.com/sntaworkshop,79531974,https://github.com/sntaworkshop,
91284634,https://github.com/aomlhrdradar,91284634,https://github.com/aomlhrdradar,
105317099,https://github.com/PNNL-m-q,105317099,https://github.com/PNNL-m-q,
114673384,https://github.com/Census-ACS,114673384,https://github.com/Census-ACS,
115726369,https://github.com/KolmogorovLab,115726369,https://github.com/KolmogorovLab,
121904683,https://github.com/swxsoc,121904683,https://github.com/swxsoc,
122480082,https://github.com/confluence-breast-cancer-consortia,122480082,https://github.com/confluence-breast-cancer-consortia,
126212064,https://github.com/ERDDAP,126212064,https://github.com/ERDDAP,
3894610,https://github.com/ny,3894610,https://github.com/ny,
4750601,https://github.com/aims-group,4750601,https://github.com/aims-group,
5739866,https://github.com/info-sharing-environment,5739866,https://github.com/info-sharing-environment,
7612131,https://github.com/nist-ionstorage,7612131,https://github.com/nist-ionstorage,
8918791,https://github.com/NIDCD,8918791,https://github.com/NIDCD,
12351417,https://github.com/CityofPortland,12351417,https://github.com/CityofPortland,
12753594,https://github.com/pwrapi,12753594,https://github.com/pwrapi,
20425955,https://github.com/CoastalCommission,20425955,https://github.com/CoastalCommission,
25303806,https://github.com/fgdcgov,25303806,https://github.com/fgdcgov,
25710922,https://github.com/Importan,25710922,https://github.com/Importan,
30331912,https://github.com/UtahRETC,30331912,https://github.com/UtahRETC,
32881162,https://github.com/NASA-SW-VnV,32881162,https://github.com/NASA-SW-VnV,
33132236,https://github.com/NSLS-II-FXI,33132236,https://github.com/NSLS-II-FXI,
40600334,https://github.com/USCPSC,40600334,https://github.com/USCPSC,
42786783,https://github.com/hepsim-org,42786783,https://github.com/hepsim-org,
49290747,https://github.com/arizona-supreme-court,49290747,https://github.com/arizona-supreme-court,
53278817,https://github.com/judicialcouncilcalifornia,53278817,https://github.com/judicialcouncilcalifornia,
62903984,https://github.com/WDNR-Water-Use,62903984,https://github.com/WDNR-Water-Use,
69607288,https://github.com/coloradodigitalservice,69607288,https://github.com/coloradodigitalservice,
75326264,https://github.com/USDOT-SDC,75326264,https://github.com/USDOT-SDC,
79285328,https://github.com/TLP-COI,79285328,https://github.com/TLP-COI,
79666451,https://github.com/CADWR-Climate-Change-Program,79666451,https://github.com/CADWR-Climate-Change-Program,
88798959,https://github.com/snl-dakota,88798959,https://github.com/snl-dakota,
90272167,https://github.com/IZGateway,90272167,https://github.com/IZGateway,
92170256,https://github.com/MadNLP,92170256,https://github.com/MadNLP,
97193676,https://github.com/NCIPangea,97193676,https://github.com/NCIPangea,
98119238,https://github.com/USDA-SCINet,98119238,https://github.com/USDA-SCINet,
104864639,https://github.com/RADx,104864639,https://github.com/RADx,
112653266,https://github.com/ARPA-H,112653266,https://github.com/ARPA-H,
115672011,https://github.com/EarthDigitalTwin,115672011,https://github.com/EarthDigitalTwin,
116029967,https://github.com/SAEL-SWFSC,116029967,https://github.com/SAEL-SWFSC,
118391087,https://github.com/TIDE-NWFSC,118391087,https://github.com/TIDE-NWFSC,
136744982,https://github.com/Global-ASFV-Research-Alliance,136744982,https://github.com/Global-ASFV-Research-Alliance,
142331160,https://github.com/WAState-DeptHEALTH,142331160,https://github.com/WAState-DeptHEALTH,
142353117,https://github.com/coastwatch-training,142353117,https://github.com/coastwatch-training,
156962741,https://github.com/Jacobson-CompSysBio,156962741,https://github.com/Jacobson-CompSysBio,
178423185,https://github.com/ECOSTRESS-Collection-2,178423185,https://github.com/ECOSTRESS-Collection-2,
182825786,https://github.com/polybot-nexus,182825786,https://github.com/polybot-nexus,
784789,https://github.com/EEREweb,784789,https://github.com/EEREweb,
2250245,https://github.com/CASL,2250245,https://github.com/CASL,
3706120,https://github.com/mcc-gov,3706120,https://github.com/mcc-gov,
5149471,https://github.com/rhicspin,5149471,https://github.com/rhicspin,
5272629,https://github.com/SNL-WaterPower,5272629,https://github.com/SNL-WaterPower,
5348654,https://github.com/HHSIDEAlab,5348654,https://github.com/HHSIDEAlab,
7407660,https://github.com/PhenixCollaboration,7407660,https://github.com/PhenixCollaboration,
8268981,https://github.com/USGS-Astrogeology,8268981,https://github.com/USGS-Astrogeology,
10155761,https://github.com/CooperativeHumanTissueNetwork,10155761,https://github.com/CooperativeHumanTissueNetwork,
11986160,https://github.com/Coweeta,11986160,https://github.com/Coweeta,
12418167,https://github.com/NIBIB,12418167,https://github.com/NIBIB,
14023654,https://github.com/NASAWorldWind,14023654,https://github.com/NASAWorldWind,
15203949,https://github.com/EPICS-synApps,15203949,https://github.com/EPICS-synApps,
19807191,https://github.com/NSLS-II-SMI,19807191,https://github.com/NSLS-II-SMI,
20442366,https://github.com/us-bea,20442366,https://github.com/us-bea,
23384784,https://github.com/FAA-Aviation-Data-Portal,23384784,https://github.com/FAA-Aviation-Data-Portal,
23389189,https://github.com/NOAA-CSL,23389189,https://github.com/NOAA-CSL,
25653004,https://github.com/bchd,25653004,https://github.com/bchd,
27830711,https://github.com/JGI-Eukaryotes,27830711,https://github.com/JGI-Eukaryotes,
28573551,https://github.com/PPRPMU,28573551,https://github.com/PPRPMU,
29757217,https://github.com/digitalgov,29757217,https://github.com/digitalgov,
31970581,https://github.com/VermontAHS,31970581,https://github.com/VermontAHS,
32000029,https://github.com/niosh-mining,32000029,https://github.com/niosh-mining,
32745897,https://github.com/fMoW,32745897,https://github.com/fMoW,
36925741,https://github.com/frtib,36925741,https://github.com/frtib,
37675104,https://github.com/MetroModelingServices,37675104,https://github.com/MetroModelingServices,
42893428,https://github.com/Fish-Forecast,42893428,https://github.com/Fish-Forecast,
47155086,https://github.com/tmip-emat,47155086,https://github.com/tmip-emat,
48962311,https://github.com/NSLS-II-NYX,48962311,https://github.com/NSLS-II-NYX,
50773642,https://github.com/rmrresearch,50773642,https://github.com/rmrresearch,
51213003,https://github.com/nhrap-hazus,51213003,https://github.com/nhrap-hazus,
53441197,https://github.com/bnl,53441197,https://github.com/bnl,
63406605,https://github.com/NOAA-CO-OPS,63406605,https://github.com/NOAA-CO-OPS,
67521298,https://github.com/JARVIS-Materials-Design,67521298,https://github.com/JARVIS-Materials-Design,
67592524,https://github.com/atbcb,67592524,https://github.com/atbcb,
81773412,https://github.com/MESMD,81773412,https://github.com/MESMD,
83356572,https://github.com/lazy-stock-screener-demo,83356572,https://github.com/lazy-stock-screener-demo,
85231009,https://github.com/MolecularMaterials,85231009,https://github.com/MolecularMaterials,
86630735,https://github.com/BlauGroup,86630735,https://github.com/BlauGroup,
90734760,https://github.com/NeLLi-team,90734760,https://github.com/NeLLi-team,
91144863,https://github.com/NASA-SMODE,91144863,https://github.com/NASA-SMODE,
91270183,https://github.com/la-ots,91270183,https://github.com/la-ots,
91706704,https://github.com/nasa-cisto-ai,91706704,https://github.com/nasa-cisto-ai,
93276695,https://github.com/bl1231,93276695,https://github.com/bl1231,
101665173,https://github.com/NeBula-Autonomy,101665173,https://github.com/NeBula-Autonomy,
104843327,https://github.com/SelfDrivingNetworkLab,104843327,https://github.com/SelfDrivingNetworkLab,
116227224,https://github.com/FAIR-Universe,116227224,https://github.com/FAIR-Universe,
118012381,https://github.com/Android-Company,118012381,https://github.com/Android-Company,
125616836,https://github.com/Community-Data-DiscoTech-Portland-2023,125616836,https://github.com/Community-Data-DiscoTech-Portland-2023,
125854464,https://github.com/baodaigov,125854464,https://github.com/baodaigov,
144151478,https://github.com/PCDEM,144151478,https://github.com/PCDEM,
156956462,https://github.com/NIMH-SDAN,156956462,https://github.com/NIMH-SDAN,
159963490,https://github.com/GLANSIS,159963490,https://github.com/GLANSIS,
176507438,https://github.com/usda-gov,176507438,https://github.com/usda-gov,
2152785,https://github.com/pdsdev,2152785,https://github.com/pdsdev,
3775839,https://github.com/NIST-BWS,3775839,https://github.com/NIST-BWS,
4072697,https://github.com/ORMetro,4072697,https://github.com/ORMetro,
6642852,https://github.com/IRSgov,6642852,https://github.com/IRSgov,
8367912,https://github.com/regulationsgov,8367912,https://github.com/regulationsgov,
9482049,https://github.com/p2g,9482049,https://github.com/p2g,
10778292,https://github.com/GoCodeColorado,10778292,https://github.com/GoCodeColorado,
13662910,https://github.com/SignatureDiscovery,13662910,https://github.com/SignatureDiscovery,
13787977,https://github.com/ccmc,13787977,https://github.com/ccmc,
14080592,https://github.com/gsa-oes,14080592,https://github.com/gsa-oes,
15933250,https://github.com/AthenaModel,15933250,https://github.com/AthenaModel,
17532448,https://github.com/BuildingPerformanceSimulation,17532448,https://github.com/BuildingPerformanceSimulation,
17710590,https://github.com/NSLS-II-FMX,17710590,https://github.com/NSLS-II-FMX,
19858512,https://github.com/lacounty-isab,19858512,https://github.com/lacounty-isab,
21049421,https://github.com/nih-nida,21049421,https://github.com/nih-nida,
22501255,https://github.com/NSLS-II-CMS,22501255,https://github.com/NSLS-II-CMS,
28413264,https://github.com/Fast-Trips,28413264,https://github.com/Fast-Trips,
28537348,https://github.com/IndianaCHE,28537348,https://github.com/IndianaCHE,
29951631,https://github.com/Illinoisgov,29951631,https://github.com/Illinoisgov,
32854118,https://github.com/ca-mmis,32854118,https://github.com/ca-mmis,
34379918,https://github.com/uspas,34379918,https://github.com/uspas,
38921988,https://github.com/sensei-skipper,38921988,https://github.com/sensei-skipper,
39921740,https://github.com/cdfw,39921740,https://github.com/cdfw,
41341376,https://github.com/zadorlab,41341376,https://github.com/zadorlab,
43787140,https://github.com/MNGRLPychron,43787140,https://github.com/MNGRLPychron,
44673692,https://github.com/nggdpp,44673692,https://github.com/nggdpp,
46324593,https://github.com/CfNN,46324593,https://github.com/CfNN,
51863537,https://github.com/CEDStandards,51863537,https://github.com/CEDStandards,
57106177,https://github.com/uic-utah,57106177,https://github.com/uic-utah,
59020540,https://github.com/SenecaCountyOhio,59020540,https://github.com/SenecaCountyOhio,
59966408,https://github.com/TDoT-Data-Viz,59966408,https://github.com/TDoT-Data-Viz,
60944031,https://github.com/cadgs,60944031,https://github.com/cadgs,
64983779,https://github.com/US-CBO,64983779,https://github.com/US-CBO,
71839810,https://github.com/NIST-ISODB,71839810,https://github.com/NIST-ISODB,
75709736,https://github.com/Shadow-Government,75709736,https://github.com/Shadow-Government,
75961514,https://github.com/expgfs,75961514,https://github.com/expgfs,
78187495,https://github.com/ME-Data-Pipeline-Software,78187495,https://github.com/ME-Data-Pipeline-Software,
79221172,https://github.com/campa-consortium,79221172,https://github.com/campa-consortium,
81321821,https://github.com/LACDMH-Integration,81321821,https://github.com/LACDMH-Integration,
84993734,https://github.com/Critical-Materials-Institute,84993734,https://github.com/Critical-Materials-Institute,
86125689,https://github.com/WACCEM,86125689,https://github.com/WACCEM,
86747577,https://github.com/nrcs-nwcc,86747577,https://github.com/nrcs-nwcc,
90268889,https://github.com/NOAA-STAR,90268889,https://github.com/NOAA-STAR,
91217311,https://github.com/NOAA-FEAT,91217311,https://github.com/NOAA-FEAT,
96587711,https://github.com/NationalGenomicsCenter,96587711,https://github.com/NationalGenomicsCenter,
98486612,https://github.com/AKDGGS,98486612,https://github.com/AKDGGS,
100173792,https://github.com/ImportantFederalAgencyTest,100173792,https://github.com/ImportantFederalAgencyTest,
101178862,https://github.com/HEAL,101178862,https://github.com/HEAL,
115433786,https://github.com/PNA-Tech,115433786,https://github.com/PNA-Tech,
115639130,https://github.com/MSE-NCCOS-NOAA,115639130,https://github.com/MSE-NCCOS-NOAA,
116092139,https://github.com/GitHub-Chief-Owner-Operator,116092139,https://github.com/GitHub-Chief-Owner-Operator,
131279170,https://github.com/HTTPS-GitHub-n,131279170,https://github.com/HTTPS-GitHub-n,
140344204,https://github.com/88-1964731,140344204,https://github.com/88-1964731,
147623029,https://github.com/pycogss,147623029,https://github.com/pycogss,
148574050,https://github.com/lanl-ocs,148574050,https://github.com/lanl-ocs,
153216170,https://github.com/NOAA-CEFI-Regional-Ocean-Modeling,153216170,https://github.com/NOAA-CEFI-Regional-Ocean-Modeling,
160057953,https://github.com/dolfamli,160057953,https://github.com/dolfamli,
172065149,https://github.com/NOAA-CEFI-Portal,172065149,https://github.com/NOAA-CEFI-Portal,
178324977,https://github.com/ECOSTRESS-Collection-3,178324977,https://github.com/ECOSTRESS-Collection-3,
178412522,https://github.com/gis-data-ca-gov,178412522,https://github.com/gis-data-ca-gov,
181476615,https://github.com/Drag-Prediction-Workshop,181476615,https://github.com/Drag-Prediction-Workshop,
187454679,https://github.com/applied-material-modeling,187454679,https://github.com/applied-material-modeling,
1985200,https://github.com/plfs,1985200,https://github.com/plfs,
2004671,https://github.com/EarthSystemCoG,2004671,https://github.com/EarthSystemCoG,
2458911,https://github.com/cocomans,2458911,https://github.com/cocomans,
3987867,https://github.com/NYCComptroller,3987867,https://github.com/NYCComptroller,
4304939,https://github.com/CommerceGov,4304939,https://github.com/CommerceGov,
4378739,https://github.com/mdhim,4378739,https://github.com/mdhim,
4431158,https://github.com/USDA-ERS,4431158,https://github.com/USDA-ERS,
5025827,https://github.com/Virginia-House-of-Delegates,5025827,https://github.com/Virginia-House-of-Delegates,
5373483,https://github.com/CityOfBurlington,5373483,https://github.com/CityOfBurlington,
7395141,https://github.com/nimh-nif,7395141,https://github.com/nimh-nif,
7594275,https://github.com/CityofYakima,7594275,https://github.com/CityofYakima,
7661809,https://github.com/BrownellLab,7661809,https://github.com/BrownellLab,
8780674,https://github.com/IMLS,8780674,https://github.com/IMLS,
9080509,https://github.com/Osage-Nation,9080509,https://github.com/Osage-Nation,
9850473,https://github.com/FederalTradeCommission,9850473,https://github.com/FederalTradeCommission,
9873226,https://github.com/CMSN,9873226,https://github.com/CMSN,
10869085,https://github.com/ombegov,10869085,https://github.com/ombegov,
11411902,https://github.com/NSLS-II-IXS,11411902,https://github.com/NSLS-II-IXS,
13782967,https://github.com/NSLS-II-ESM-1,13782967,https://github.com/NSLS-II-ESM-1,
14928384,https://github.com/cyanoScope,14928384,https://github.com/cyanoScope,
15270305,https://github.com/oshadatasci,15270305,https://github.com/oshadatasci,
15334405,https://github.com/CityofOakland,15334405,https://github.com/CityofOakland,
16258735,https://github.com/NIDCR-OCD,16258735,https://github.com/NIDCR-OCD,
16844940,https://github.com/Using-ARM-Data,16844940,https://github.com/Using-ARM-Data,
18013573,https://github.com/transp,18013573,https://github.com/transp,
20467238,https://github.com/usda-ars-ussl,20467238,https://github.com/usda-ars-ussl,
21228884,https://github.com/CDTgithub,21228884,https://github.com/CDTgithub,
25510027,https://github.com/nasa-ngap-archives,25510027,https://github.com/nasa-ngap-archives,
26228713,https://github.com/DoDCIO,26228713,https://github.com/DoDCIO,
28287190,https://github.com/matex-org,28287190,https://github.com/matex-org,
29637494,https://github.com/lakecodes,29637494,https://github.com/lakecodes,
31394154,https://github.com/ncxt,31394154,https://github.com/ncxt,
31774095,https://github.com/mmb-carb,31774095,https://github.com/mmb-carb,
32945704,https://github.com/FEMA-Crowdsourcing-Exchange,32945704,https://github.com/FEMA-Crowdsourcing-Exchange,
37382615,https://github.com/CaliforniaCourts,37382615,https://github.com/CaliforniaCourts,
41643184,https://github.com/NSLS-II-IOS,41643184,https://github.com/NSLS-II-IOS,
43822498,https://github.com/USDA-GRL,43822498,https://github.com/USDA-GRL,
48967252,https://github.com/NSLS-II-HEX,48967252,https://github.com/NSLS-II-HEX,
51248593,https://github.com/usdot-fhwa-nrc,51248593,https://github.com/usdot-fhwa-nrc,
55796402,https://github.com/NIH-LCP,55796402,https://github.com/NIH-LCP,
60484623,https://github.com/BCDC-GIS,60484623,https://github.com/BCDC-GIS,
61712849,https://github.com/All-of-Us-Research-Program,61712849,https://github.com/All-of-Us-Research-Program,
62119046,https://github.com/us-spd,62119046,https://github.com/us-spd,
63754422,https://github.com/cap-miwg,63754422,https://github.com/cap-miwg,
66961543,https://github.com/ARM-Synergy,66961543,https://github.com/ARM-Synergy,
68604820,https://github.com/sequence-toolbox,68604820,https://github.com/sequence-toolbox,
68829035,https://github.com/Quantum-Software-Tools,68829035,https://github.com/Quantum-Software-Tools,
71455359,https://github.com/NOAA-OAR-OER,71455359,https://github.com/NOAA-OAR-OER,
71707969,https://github.com/DHS-SVIP,71707969,https://github.com/DHS-SVIP,
76827054,https://github.com/EarthObservationSimulator,76827054,https://github.com/EarthObservationSimulator,
